file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/data/org/services/analysis/Clock.java,org.services.analysis.Clock,getClock/0,false,29,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/data/org/services/analysis/Clock.java,org.services.analysis.Clock,"isSrc/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",false,33,0,1,1,0,12,1,21,1,1,5,1,0,0,0,0,0,0,7,0,4,0,3,0,0,0,8,1,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"writeFile/5[java.lang.String,java.util.List<java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>>,java.lang.String,java.lang.String,int]",false,1100,0,1,1,0,27,24,115,2,20,5,24,0,0,3,1,2,0,81,7,26,22,6,0,0,0,41,9,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"sortLog/1[java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>]",false,524,2,7,1,6,13,24,75,1,23,1,24,3,4,1,1,0,0,32,1,21,0,3,0,0,4,30,9,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"mergeChildLogLists/1[java.util.List<java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>>]",false,777,1,2,1,1,7,10,27,1,8,1,10,1,2,3,1,0,0,0,4,9,0,4,0,0,0,15,10,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,getListFiles/1[java.lang.Object],false,433,1,3,2,1,6,9,24,2,5,1,9,1,0,1,0,0,0,1,1,7,0,3,0,0,0,13,10,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"clock2/1[java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>]",false,904,2,4,1,3,11,21,69,1,13,1,21,2,5,2,4,0,0,38,4,11,2,6,0,0,2,17,9,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"compareLog/4[java.util.HashMap<java.lang.String,java.lang.String>,java.util.HashMap<java.lang.String,java.lang.String>,java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>,java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>]",false,832,0,1,1,0,12,6,50,6,10,4,6,0,0,2,2,0,0,8,0,12,0,3,0,0,0,15,10,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"traverse/4[org.services.analysis.Span,java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>,java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>,java.util.HashMap<java.lang.String,org.services.analysis.Span>]",false,661,2,7,2,5,22,23,91,1,27,4,23,3,3,4,6,0,0,24,0,36,0,4,0,0,1,40,9,0,false
/data/org/services/analysis/TraceTranslator.java,org.services.analysis.TraceTranslator,"mergeForwardAndBackwardLogs/2[java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>,java.util.List<java.util.HashMap<java.lang.String,java.lang.String>>]",false,891,0,2,2,0,2,5,11,1,2,2,5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,9,9,0,false
