file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/data/java/org/apache/fineract/portfolio/shareaccounts/service/ShareAccountReadPlatformServiceImpl.java,org.apache.fineract.portfolio.shareaccounts.service.ShareAccountReadPlatformServiceImpl,"retrieveAll/2[java.lang.Integer,java.lang.Integer]",false,167,6,3,0,3,3,7,17,1,5,2,7,0,0,0,2,0,0,5,0,5,1,1,0,0,0,21,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/service/ShareAccountReadPlatformServiceImpl.java,org.apache.fineract.portfolio.shareaccounts.service.ShareAccountReadPlatformServiceImpl,"retrieveAllShareAccountDataForDividends/3[java.lang.Long,boolean,java.time.LocalDate]",false,193,5,3,0,3,3,10,30,2,8,3,10,0,0,1,0,0,0,8,3,7,2,2,0,0,1,37,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/service/ShareAccountReadPlatformServiceImpl.java,org.apache.fineract.portfolio.shareaccounts.service.ShareAccountReadPlatformServiceImpl,convertChargesToShareAccountCharges/1[java.util.Collection<org.apache.fineract.portfolio.shareaccounts.service.ChargeData>],false,224,2,1,1,0,2,2,8,1,2,1,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,10,1,0,false
/data/java/org/apache/fineract/portfolio/savings/api/RecurringDepositAccountsApiResourceSwagger.java,org.apache.fineract.portfolio.savings.api.RecurringDepositAccountsApiResourceSwagger$GetRecurringDepositAccountsResponse$GetRecurringDepositAccountsInterestCompoundingPeriodType,GetRecurringDepositAccountsInterestCompoundingPeriodType/0,true,125,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,false
/data/java/org/apache/fineract/portfolio/self/client/api/SelfClientsApiResourceSwagger.java,org.apache.fineract.portfolio.self.client.api.SelfClientsApiResourceSwagger$GetSelfClientsClientIdAccountsResponse$GetSelfClientsLoanAccounts$GetSelfClientsLoanAccountsStatus,GetSelfClientsLoanAccountsStatus/0,true,146,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
/data/java/org/apache/fineract/portfolio/loanaccount/jobs/addaccrualentries/AddAccrualEntriesTasklet.java,org.apache.fineract.portfolio.loanaccount.jobs.addaccrualentries.AddAccrualEntriesTasklet,"execute/2[org.apache.fineract.portfolio.loanaccount.jobs.addaccrualentries.StepContribution,org.apache.fineract.portfolio.loanaccount.jobs.addaccrualentries.ChunkContext]",false,43,6,1,0,1,2,2,9,1,0,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,15,1,0,false
/data/java/org/apache/fineract/portfolio/loanaccount/jobs/addaccrualentries/AddAccrualEntriesTasklet.java,org.apache.fineract.portfolio.loanaccount.jobs.addaccrualentries.AddAccrualEntriesTasklet,addAccruals/1[java.time.LocalDate],false,52,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
/data/java/org/apache/fineract/portfolio/self/client/api/SelfClientsApiResourceSwagger.java,org.apache.fineract.portfolio.self.client.api.SelfClientsApiResourceSwagger$GetSelfClientsClientIdChargesChargeIdResponse,GetSelfClientsClientIdChargesChargeIdResponse/0,true,336,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,false
/data/java/org/apache/fineract/portfolio/self/loanaccount/api/SelfLoansApiResourceSwagger.java,org.apache.fineract.portfolio.self.loanaccount.api.SelfLoansApiResourceSwagger$PostSelfLoansLoanIdResponse$PostSelfLoansLoanIdChanges,PostSelfLoansLoanIdChanges/0,true,839,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,saveAndFlush/1[org.apache.fineract.portfolio.client.domain.Client],false,65,1,12,12,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,flush/0,false,73,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,save/1[org.apache.fineract.portfolio.client.domain.Client],false,61,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,findOneWithNotFoundDetection/1[java.lang.Long],false,44,3,26,25,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,delete/1[org.apache.fineract.portfolio.client.domain.Client],false,69,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,getClientByAccountNumber/1[java.lang.String],false,87,2,0,0,0,2,1,7,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,11,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,findAll/1[java.util.Collection<java.lang.Long>],false,57,1,2,2,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,"findOneWithNotFoundDetection/2[java.lang.Long,boolean]",false,49,3,2,2,0,2,3,7,1,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,17,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,getActiveClientInUserScope/1[java.lang.Long],false,78,4,6,5,1,2,6,8,1,1,1,6,1,2,0,0,0,0,0,0,1,0,1,0,0,0,14,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,"getClientByClientIdAndHierarchy/2[java.lang.Long,java.lang.String]",false,95,2,1,1,0,2,2,7,1,1,2,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,15,1,0,false
/data/java/org/apache/fineract/portfolio/client/domain/ClientRepositoryWrapper.java,org.apache.fineract.portfolio.client.domain.ClientRepositoryWrapper,findIdByExternalId/1[org.apache.fineract.portfolio.client.domain.ExternalId],false,103,1,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/data/java/org/apache/fineract/portfolio/products/api/ProductsApiResourceSwagger.java,org.apache.fineract.portfolio.products.api.ProductsApiResourceSwagger$GetProductsTypeProductIdResponse$GetProductsAccountingMappingOptions$GetProductsIncomeAccountOptions,GetProductsIncomeAccountOptions/0,true,345,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
/data/java/org/apache/fineract/portfolio/self/runreport/SelfRunReportApiResourceSwagger.java,org.apache.fineract.portfolio.self.runreport.SelfRunReportApiResourceSwagger,SelfRunReportApiResourceSwagger/0,true,30,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
/data/java/org/apache/fineract/infrastructure/bulkimport/constants/TemplatePopulateImportConstants.java,org.apache.fineract.infrastructure.bulkimport.constants.TemplatePopulateImportConstants,TemplatePopulateImportConstants/0,true,23,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/data/java/org/apache/fineract/portfolio/self/device/domain/DeviceRegistrationData.java,org.apache.fineract.portfolio.self.device.domain.DeviceRegistrationData,"instance/4[java.lang.Long,org.apache.fineract.portfolio.self.device.domain.ClientData,java.lang.String,java.time.OffsetDateTime]",false,40,2,2,1,1,1,4,3,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,false
/data/java/org/apache/fineract/infrastructure/campaigns/email/data/EmailData.java,org.apache.fineract.infrastructure.campaigns.email.data.EmailData,"instance/16[java.lang.Long,java.lang.Long,java.lang.Long,java.lang.Long,org.apache.fineract.infrastructure.campaigns.email.data.EnumOptionData,java.lang.String,java.lang.String,java.lang.String,org.apache.fineract.infrastructure.campaigns.email.data.EnumOptionData,org.apache.fineract.infrastructure.campaigns.email.data.ReportData,java.lang.String,java.util.List<org.apache.fineract.infrastructure.campaigns.email.data.EnumOptionData>,java.util.List<org.apache.fineract.infrastructure.campaigns.email.data.EnumOptionData>,java.lang.String,java.time.LocalDate,java.lang.String]",false,59,3,2,1,1,1,16,3,1,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,false
/data/java/org/apache/fineract/portfolio/self/loanaccount/api/SelfLoansApiResourceSwagger.java,org.apache.fineract.portfolio.self.loanaccount.api.SelfLoansApiResourceSwagger$GetSelfLoansLoanIdResponse$GetSelfLoanIdSummary$GetLoansLoanIdOverdueCharges$GetLoanChargeTemplateChargeAppliesTo,GetLoanChargeTemplateChargeAppliesTo/0,true,325,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
/data/java/org/apache/fineract/infrastructure/dataqueries/api/DatatablesApiResourceSwagger.java,org.apache.fineract.infrastructure.dataqueries.api.DatatablesApiResourceSwagger$GetDataTablesAppTableIdResponse,GetDataTablesAppTableIdResponse/0,true,228,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
/data/java/org/apache/fineract/portfolio/savings/handler/UpdateSavingsAccountChargeCommandHandler.java,org.apache.fineract.portfolio.savings.handler.UpdateSavingsAccountChargeCommandHandler,processCommand/1[org.apache.fineract.portfolio.savings.handler.JsonCommand],false,43,3,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/data/java/org/apache/fineract/portfolio/savings/handler/UpdateSavingsAccountChargeCommandHandler.java,org.apache.fineract.portfolio.savings.handler.UpdateSavingsAccountChargeCommandHandler,UpdateSavingsAccountChargeCommandHandler/1[org.apache.fineract.portfolio.savings.handler.SavingsAccountWritePlatformService],true,37,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,getValue/0,false,56,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/data/java/org/apache/fineract/portfolio/shareaccounts/data/ShareAccountTransactionEnumData.java,org.apache.fineract.portfolio.shareaccounts.data.ShareAccountTransactionEnumData,isPurchased/0,false,72,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
